refdate,bdi_code,symbol,specification_code,isin,strike_price,close,best_bid,best_ask,open,maturity_date,volume,traded_contracts,trade_quantity,distribution_id
2026-07-23,82,BRAVU145,ON      NM,BRBRAVACNOR3,14.38,0.18,0.0,0.0,0.18,2026-09-18,1839.0,10300,101,104
2026-07-23,82,BRAVU150,ON      NM,BRBRAVACNOR3,14.88,0.2,0.0,0.0,0.2,2026-09-18,20.0,100,1,104
2026-07-23,82,BRAVU155,ON      NM,BRBRAVACNOR3,15.38,0.2,0.0,0.0,0.2,2026-09-18,600.0,3000,1,104
2026-07-23,82,BRAVU160,ON      NM,BRBRAVACNOR3,15.88,0.28,0.0,0.0,0.28,2026-09-18,140.0,500,3,104
2026-07-23,82,BRAVU165,ON      NM,BRBRAVACNOR3,16.38,0.36,0.0,0.9,0.29,2026-09-18,20928.0,64200,64,104
2026-07-23,82,BRAVU170,ON      NM,BRBRAVACNOR3,16.88,0.42,0.0,0.0,0.41,2026-09-18,10292.0,25100,2,104
2026-07-23,82,BRAVU177,ON      NM,BRBRAVACNOR3,17.63,0.55,0.23,1.5,0.59,2026-09-18,17580.0,30600,43,103
2026-07-23,82,BRAVU180,ON      NM,BRBRAVACNOR3,17.88,0.56,0.1,0.98,0.63,2026-09-18,1319.0,2200,3,104
2026-07-23,82,BRAVU182,ON      NM,BRBRAVACNOR3,18.13,0.63,0.0,0.0,0.63,2026-09-18,9450.0,15000,1,104
2026-07-23,82,BRAVU187,ON      NM,BRBRAVACNOR3,18.63,0.68,0.29,1.2,0.79,2026-09-18,14175.0,17900,135,104
2026-07-23,82,BRAVU190,ON      NM,BRBRAVACNOR3,18.88,0.87,0.78,0.0,0.7,2026-09-18,11447.0,13500,10,104
2026-07-23,82,BRAVU192,ON      NM,BRBRAVACNOR3,19.13,0.91,0.0,0.0,1.05,2026-09-18,18557.0,18400,38,104
2026-07-23,82,BRAVU200,ON      NM,BRBRAVACNOR3,19.88,1.24,1.1,1.3,1.36,2026-09-18,12731.0,9600,9,104
2026-07-23,82,BRAVU202,ON      NM,BRBRAVACNOR3,20.13,1.39,1.1,0.0,1.37,2026-09-18,7087.0,5100,13,103
2026-07-23,82,BRAVU205,ON      NM,BRBRAVACNOR3,20.38,1.5,0.0,0.0,1.65,2026-09-18,25630.0,16500,23,104
2026-07-23,82,BRAVU209,ON      NM,BRBRAVACNOR3,20.88,1.77,1.35,0.0,1.77,2026-09-18,177.0,100,1,103
2026-07-23,82,BRAVU215,ON      NM,BRBRAVACNOR3,21.38,2.13,0.0,0.0,2.32,2026-09-18,73125.0,31600,28,104
2026-07-23,82,BRAVU217,ON      NM,BRBRAVACNOR3,21.63,2.38,0.0,0.0,2.46,2026-09-18,484.0,200,2,104
2026-07-23,82,BRAVU220,ON      NM,BRBRAVACNOR3,21.88,2.6,0.0,2.8,2.56,2026-09-18,516.0,200,2,104
2026-07-23,82,BRAVU225,ON      NM,BRBRAVACNOR3,22.38,2.88,0.0,0.0,3.03,2026-09-18,115378.0,39200,35,104
2026-07-23,82,BRAVU227,ON      NM,BRBRAVACNOR3,22.63,3.04,0.0,0.0,3.2,2026-09-18,3428.0,1100,9,104
2026-07-23,82,BRAVV20,ON      NM,BRBRAVACNOR3,19.88,1.6,0.2,0.0,1.67,2026-10-16,25366.0,15100,7,100
2026-07-23,82,BRAVV23,ON      NM,BRBRAVACNOR3,22.88,3.58,0.51,0.0,3.6,2026-10-16,7187.0,2000,3,100
2026-07-23,82,BRAVW23,ON      NM,BRBRAVACNOR3,22.88,3.57,1.5,0.0,3.55,2026-11-19,6424.0,1800,2,100
2026-07-23,82,BRAVX13,ON      NM,BRBRAVACNOR3,12.88,0.17,0.0,0.0,0.11,2026-12-18,2620.0,15400,10,103
2026-07-23,82,BRAVX180,ON      NM,BRBRAVACNOR3,17.88,1.73,1.4,1.73,1.73,2027-12-17,12053.0,7400,7,103
2026-07-23,82,BRAVX200,ON      NM,BRBRAVACNOR3,19.88,2.25,2.25,2.88,2.45,2027-12-17,18200.0,8000,3,103
